::1 - - [05/Sep/2019:19:13:14 -0300] "GET /phpmyadmin/ HTTP/1.1" 200 8024
::1 - - [05/Sep/2019:21:56:37 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 -
::1 - - [05/Sep/2019:21:56:37 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:56:54 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 175
::1 - - [05/Sep/2019:21:56:54 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:06 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:06 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:06 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:06 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:06 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:07 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:07 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:07 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:12 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:12 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:12 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:13 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:13 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:13 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:13 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:15 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:16 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:17 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:17 -0300] "GET /site-exemplo/admin/usuario_lista.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:18 -0300] "GET /site-exemplo/admin/contatos_lista.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:18 -0300] "GET /site-exemplo/admin/portifolio_form.php?id=1 HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:18 -0300] "GET /site-exemplo/admin/portifolio_lista.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:18 -0300] "GET /site-exemplo/admin/portifolio_form.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:20 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:20 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:21 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:21 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:21 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:21 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:21 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:22 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:22 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:27 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 175
::1 - - [05/Sep/2019:21:57:27 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:57:52 -0300] "GET / HTTP/1.1" 200 80685
::1 - - [05/Sep/2019:21:57:52 -0300] "GET /index.php?=PHPE9568F35-D428-11d2-A769-00AA001ACF42 HTTP/1.1" 200 2146
::1 - - [05/Sep/2019:21:57:52 -0300] "GET /index.php?=PHPE9568F34-D428-11d2-A769-00AA001ACF42 HTTP/1.1" 200 2524
::1 - - [05/Sep/2019:21:57:58 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:21:57:58 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:58:12 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 175
::1 - - [05/Sep/2019:21:58:12 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:21:59:17 -0300] "GET /phpmyadmin/sql.php?server=1&db=site_exemplo&table=usuario&pos=0&token=8f88a5f3f6fa6fe06dbd9f7dd95ae060&ajax_request=true&ajax_page_request=true&menuHashes=b5070da0-7ae48928&_nocache=1567731557326468965 HTTP/1.1" 200 23907
::1 - - [05/Sep/2019:21:59:17 -0300] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=8f88a5f3f6fa6fe06dbd9f7dd95ae060 HTTP/1.1" 200 225
::1 - - [05/Sep/2019:21:59:30 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 175
::1 - - [05/Sep/2019:21:59:30 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:00:27 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:00:27 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:00:27 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:00:49 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 175
::1 - - [05/Sep/2019:22:00:49 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:24 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:24 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:25 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:25 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:26 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:26 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:26 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:26 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:26 -0300] "GET /site-exemplo/admin/login.php?erro=Credenciais%20incorretas!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:04:31 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 200 540
::1 - - [05/Sep/2019:22:06:39 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 374
::1 - - [05/Sep/2019:22:06:39 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10307
::1 - - [05/Sep/2019:22:06:40 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:06:40 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:49 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:49 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:51 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:52 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10337
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:53 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:09:54 -0300] "GET /site-exemplo/admin/logout.php HTTP/1.1" 302 -
::1 - - [05/Sep/2019:22:09:54 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:22:09:54 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:09:56 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:09:56 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:09:56 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:09:57 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:00 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 357
::1 - - [05/Sep/2019:22:10:00 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10333
::1 - - [05/Sep/2019:22:10:00 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:10:27 -0300] "GET /site-exemplo/admin/logout.php HTTP/1.1" 302 -
::1 - - [05/Sep/2019:22:10:27 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:22:10:27 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:29 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:29 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:29 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:29 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:30 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:30 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:30 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:30 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:10:33 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 197
::1 - - [05/Sep/2019:22:10:33 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10348
::1 - - [05/Sep/2019:22:10:33 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:11:10 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:28 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:29 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:29 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:30 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:30 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:30 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:30 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:31 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:31 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:31 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:31 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:32 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:32 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:36 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 197
::1 - - [05/Sep/2019:22:11:36 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 213
::1 - - [05/Sep/2019:22:11:58 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:11:58 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:18 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:18 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:19 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:19 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:19 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:20 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:20 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:20 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:20 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:20 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:21 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:22 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10352
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:12:23 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:04 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:05 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
